_id,userId,Name,email,gender,specializations,doj,state,experience,trainingId,trainingName,trainerId,trainerName,optimizedDuration,trainingStatus,assessment_percentage_done,assessment_completion_time_in_hours,scoreAchievedInQuiz,quizPassedOrFailed,ratingGivenByTrainer
6613eb2f48f28aff2db02579,Emp_55,Thomas Phillips,kiararuiz@example.net,Female,"['Azure', 'Kubernetes', 'Scrum', 'Ruby']",28-09-2023,Hawaii,12,Training_57,Backend Development with Node.js,Emp_11,,38.0,completed,100.0,50.0,1.0,failed,3.0
6613eb2f48f28aff2db0257a,Emp_55,Thomas Phillips,kiararuiz@example.net,Female,"['Azure', 'Kubernetes', 'Scrum', 'Ruby']",28-09-2023,Hawaii,12,Training_83,Machine Learning Basics,Emp_79,Jennifer,31.0,in_progress,97.0,,,,4.0
6613eb2f48f28aff2db0257b,Emp_55,Thomas Phillips,kiararuiz@example.net,Female,"['Azure', 'Kubernetes', 'Scrum', 'Ruby']",28-09-2023,Hawaii,12,Training_86,Introduction to Python Programming,Emp_81,,14.0,completed,100.0,51.0,7.0,failed,4.0
6613eb2f48f28aff2db0257c,Emp_56,Joseph Frank,toddclark@example.net,Female,"['Scrum', 'Java', 'Cryptography', 'Kotlin']",20-11-2021,California,18,Training_1,Cybersecurity Essentials,Emp_109,,3.0,completed,100.0,9.0,90.0,passed,
6613eb2f48f28aff2db0257d,Emp_56,Joseph Frank,toddclark@example.net,Female,"['Scrum', 'Java', 'Cryptography', 'Kotlin']",20-11-2021,California,18,,,,,,completed,100.0,32.0,34.0,failed,4.0
6613eb2f48f28aff2db0257e,Emp_56,Joseph Frank,toddclark@example.net,Female,"['Scrum', 'Java', 'Cryptography', 'Kotlin']",20-11-2021,California,18,Training_12,Cybersecurity Essentials,Emp_191,,19.0,completed,100.0,7.0,6.0,failed,5.0
6613eb2f48f28aff2db0257f,Emp_56,Joseph Frank,toddclark@example.net,Female,"['Scrum', 'Java', 'Cryptography', 'Kotlin']",20-11-2021,California,18,Training_17,Machine Learning Basics,Emp_199,,15.0,pending,0.0,,,,5.0
6613eb2f48f28aff2db02580,Emp_56,Joseph Frank,toddclark@example.net,Female,"['Scrum', 'Java', 'Cryptography', 'Kotlin']",20-11-2021,California,18,Training_20,Database Management with MongoDB,Emp_195,Michael,11.0,in_progress,71.0,,,,2.0
6613eb2f48f28aff2db02581,Emp_56,Joseph Frank,toddclark@example.net,Female,"['Scrum', 'Java', 'Cryptography', 'Kotlin']",20-11-2021,California,18,Training_57,Backend Development with Node.js,Emp_11,,38.0,in_progress,17.0,,,,2.0
6613eb2f48f28aff2db02582,Emp_56,Joseph Frank,toddclark@example.net,Female,"['Scrum', 'Java', 'Cryptography', 'Kotlin']",20-11-2021,California,18,Training_82,Introduction to JavaScript,Emp_112,,2.0,pending,0.0,,,,2.0
6613eb2f48f28aff2db02583,Emp_56,Joseph Frank,toddclark@example.net,Female,"['Scrum', 'Java', 'Cryptography', 'Kotlin']",20-11-2021,California,18,Training_92,Cloud Computing Fundamentals,Emp_136,,34.0,in_progress,20.0,,,,3.0
6613eb2f48f28aff2db02584,Emp_56,Joseph Frank,toddclark@example.net,Female,"['Scrum', 'Java', 'Cryptography', 'Kotlin']",20-11-2021,California,18,Training_97,Frontend Development with React,Emp_72,,1.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db02585,Emp_57,Sara Brown,jaystark@example.com,Male,"['PostgreSQL', 'Swift', 'MySQL', 'Data Analysis']",27-07-2023,West Virginia,15,Training_30,Frontend Development with React,Emp_156,,26.0,completed,100.0,35.0,24.0,failed,passed
6613eb2f48f28aff2db02586,Emp_57,Sara Brown,jaystark@example.com,Male,"['PostgreSQL', 'Swift', 'MySQL', 'Data Analysis']",27-07-2023,West Virginia,15,Training_36,Database Management with MongoDB,Emp_68,Lori,25.0,in_progress,74.0,,,,1.0
6613eb2f48f28aff2db02587,Emp_57,Sara Brown,jaystark@example.com,Male,"['PostgreSQL', 'Swift', 'MySQL', 'Data Analysis']",27-07-2023,West Virginia,15,Training_43,Cybersecurity Essentials,Emp_4,,5.0,completed,100.0,51.0,73.0,passed,4.0
6613eb2f48f28aff2db02588,Emp_57,Sara Brown,jaystark@example.com,Male,"['PostgreSQL', 'Swift', 'MySQL', 'Data Analysis']",27-07-2023,West Virginia,15,Training_44,Cloud Computing Fundamentals,Emp_186,,3.0,in_progress,47.0,,,,3.0
6613eb2f48f28aff2db02589,Emp_57,Sara Brown,jaystark@example.com,Male,"['PostgreSQL', 'Swift', 'MySQL', 'Data Analysis']",27-07-2023,West Virginia,15,Training_71,Frontend Development with React,Emp_105,,22.0,completed,100.0,59.0,12.0,failed,4.0
6613eb2f48f28aff2db0258a,Emp_57,Sara Brown,jaystark@example.com,Male,"['PostgreSQL', 'Swift', 'MySQL', 'Data Analysis']",27-07-2023,West Virginia,15,Training_80,Data Science Essentials,Emp_61,,29.0,completed,100.0,31.0,4.0,failed,1.0
6613eb2f48f28aff2db0258b,Emp_58,Daniel Mckinney,lowekathy@example.com,Female,"['Test-Driven Development', 'Behavior-Driven Development', 'Data Analysis', 'AWS']",22-04-2023,Hawaii,19,Training_20,Database Management with MongoDB,Emp_195,Michael,11.0,completed,100.0,38.0,48.0,failed,
6613eb2f48f28aff2db0258c,Emp_58,Daniel Mckinney,lowekathy@example.com,Female,"['Test-Driven Development', 'Behavior-Driven Development', 'Data Analysis', 'AWS']",22-04-2023,Hawaii,19,Training_46,Database Management with MongoDB,Emp_28,,10.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db0258d,Emp_58,Daniel Mckinney,lowekathy@example.com,Female,"['Test-Driven Development', 'Behavior-Driven Development', 'Data Analysis', 'AWS']",22-04-2023,Hawaii,19,Training_61,Frontend Development with React,Emp_16,,36.0,in_progress,10.0,,,,5.0
6613eb2f48f28aff2db0258e,Emp_58,Daniel Mckinney,lowekathy@example.com,Female,"['Test-Driven Development', 'Behavior-Driven Development', 'Data Analysis', 'AWS']",22-04-2023,Hawaii,19,Training_94,Machine Learning Basics,Emp_167,Shannon,32.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db0258f,Emp_59,Jennifer Bailey,coxbrian@example.org,Male,"['Swift', 'Data Science', 'CSS', 'Node.js']",09-08-2022,Kentucky,8,Training_31,Cybersecurity Essentials,Emp_98,,16.0,pending,0.0,,,,
6613eb2f48f28aff2db02590,Emp_59,Jennifer Bailey,coxbrian@example.org,Male,"['Swift', 'Data Science', 'CSS', 'Node.js']",09-08-2022,Kentucky,8,Training_4,Cybersecurity Essentials,Emp_121,,31.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db02591,Emp_59,Jennifer Bailey,coxbrian@example.org,Male,"['Swift', 'Data Science', 'CSS', 'Node.js']",09-08-2022,Kentucky,8,Training_85,Web Development Fundamentals,Emp_36,,36.0,in_progress,45.0,,,,1.0
6613eb2f48f28aff2db02592,Emp_60,Christina Harrison,christina81@example.com,Female,"['Continuous Integration', 'GraphQL', 'MongoDB', 'Flask']",24-09-2021,Kentucky,18,Training_1,Cybersecurity Essentials,Emp_109,,3.0,pending,0.0,,,,passed
6613eb2f48f28aff2db02593,Emp_60,Christina Harrison,christina81@example.com,Female,"['Continuous Integration', 'GraphQL', 'MongoDB', 'Flask']",24-09-2021,Kentucky,18,Training_15,Database Management with MongoDB,Emp_59,,17.0,completed,100.0,12.0,89.0,passed,3.0
6613eb2f48f28aff2db02594,Emp_60,Christina Harrison,christina81@example.com,Female,"['Continuous Integration', 'GraphQL', 'MongoDB', 'Flask']",24-09-2021,Kentucky,18,Training_18,Backend Development with Node.js,Emp_70,,30.0,in_progress,72.0,,,,1.0
6613eb2f48f28aff2db02595,Emp_60,Christina Harrison,christina81@example.com,Female,"['Continuous Integration', 'GraphQL', 'MongoDB', 'Flask']",24-09-2021,Kentucky,18,Training_97,Frontend Development with React,Emp_72,,1.0,in_progress,41.0,,,,2.0
6613eb2f48f28aff2db02596,Emp_61,Heather Hawkins,zmiller@example.org,Female,"['PostgreSQL', 'Continuous Deployment', 'Cryptography', 'DevOps']",20-03-2021,Nebraska,7,Training_10,Web Development Fundamentals,Emp_131,Nathaniel,3.0,in_progress,10.0,,,,
6613eb2f48f28aff2db02597,Emp_61,Heather Hawkins,zmiller@example.org,Female,"['PostgreSQL', 'Continuous Deployment', 'Cryptography', 'DevOps']",20-03-2021,Nebraska,7,Training_32,Database Management with MongoDB,Emp_126,,30.0,in_progress,28.0,,,,5.0
6613eb2f48f28aff2db02598,Emp_61,Heather Hawkins,zmiller@example.org,Female,"['PostgreSQL', 'Continuous Deployment', 'Cryptography', 'DevOps']",20-03-2021,Nebraska,7,Training_40,Cloud Computing Fundamentals,Emp_166,Brandon,11.0,in_progress,5.0,,,,2.0
6613eb2f48f28aff2db02599,Emp_61,Heather Hawkins,zmiller@example.org,Female,"['PostgreSQL', 'Continuous Deployment', 'Cryptography', 'DevOps']",20-03-2021,Nebraska,7,Training_6,Introduction to JavaScript,Emp_96,,37.0,in_progress,54.0,,,,4.0
6613eb2f48f28aff2db0259a,Emp_61,Heather Hawkins,zmiller@example.org,Female,"['PostgreSQL', 'Continuous Deployment', 'Cryptography', 'DevOps']",20-03-2021,Nebraska,7,Training_60,Backend Development with Node.js,Emp_180,Joshua,9.0,pending,0.0,,,,4.0
6613eb2f48f28aff2db0259b,Emp_61,Heather Hawkins,zmiller@example.org,Female,"['PostgreSQL', 'Continuous Deployment', 'Cryptography', 'DevOps']",20-03-2021,Nebraska,7,Training_76,Cloud Computing Fundamentals,Emp_132,Andrew,40.0,pending,0.0,,,,2.0
6613eb2f48f28aff2db0259c,Emp_61,Heather Hawkins,zmiller@example.org,Female,"['PostgreSQL', 'Continuous Deployment', 'Cryptography', 'DevOps']",20-03-2021,Nebraska,7,Training_93,Machine Learning Basics,Emp_9,,5.0,completed,100.0,59.0,92.0,passed,4.0
6613eb2f48f28aff2db0259d,Emp_61,Heather Hawkins,zmiller@example.org,Female,"['PostgreSQL', 'Continuous Deployment', 'Cryptography', 'DevOps']",20-03-2021,Nebraska,7,Training_95,Database Management with MongoDB,Emp_38,,39.0,in_progress,9.0,,,,2.0
6613eb2f48f28aff2db0259e,Emp_62,Gregory Oconnor,ellisricky@example.net,Male,"['Objective-C', 'Data Science', 'MongoDB', 'Microservices']",19-12-2020,Nevada,11,Training_16,Machine Learning Basics,Emp_71,,17.0,in_progress,46.0,,,,passed
6613eb2f48f28aff2db0259f,Emp_62,Gregory Oconnor,ellisricky@example.net,Male,"['Objective-C', 'Data Science', 'MongoDB', 'Microservices']",19-12-2020,Nevada,11,Training_30,Frontend Development with React,Emp_156,,26.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db025a0,Emp_62,Gregory Oconnor,ellisricky@example.net,Male,"['Objective-C', 'Data Science', 'MongoDB', 'Microservices']",19-12-2020,Nevada,11,Training_34,Introduction to JavaScript,Emp_104,James,32.0,completed,100.0,43.0,87.0,passed,5.0
6613eb2f48f28aff2db025a1,Emp_62,Gregory Oconnor,ellisricky@example.net,Male,"['Objective-C', 'Data Science', 'MongoDB', 'Microservices']",19-12-2020,Nevada,11,Training_34,Introduction to JavaScript,Emp_104,Tammy,32.0,completed,100.0,43.0,87.0,passed,5.0
6613eb2f48f28aff2db025a2,Emp_62,Gregory Oconnor,ellisricky@example.net,Male,"['Objective-C', 'Data Science', 'MongoDB', 'Microservices']",19-12-2020,Nevada,11,Training_86,Introduction to Python Programming,Emp_81,,14.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db025a3,Emp_63,Alexandra King,coffeyryan@example.org,Male,"['HTML', 'JavaScript', 'Microservices', 'Artificial Intelligence']",16-11-2022,Florida,17,Training_1,Cybersecurity Essentials,Emp_109,,3.0,completed,100.0,19.0,44.0,failed,failed
6613eb2f48f28aff2db025a4,Emp_63,Alexandra King,coffeyryan@example.org,Male,"['HTML', 'JavaScript', 'Microservices', 'Artificial Intelligence']",16-11-2022,Florida,17,Training_13,Cybersecurity Essentials,Emp_131,Nathaniel,33.0,pending,0.0,,,,4.0
6613eb2f48f28aff2db025a5,Emp_63,Alexandra King,coffeyryan@example.org,Male,"['HTML', 'JavaScript', 'Microservices', 'Artificial Intelligence']",16-11-2022,Florida,17,Training_23,Cybersecurity Essentials,Emp_138,Shannon,8.0,pending,0.0,,,,5.0
6613eb2f48f28aff2db025a6,Emp_63,Alexandra King,coffeyryan@example.org,Male,"['HTML', 'JavaScript', 'Microservices', 'Artificial Intelligence']",16-11-2022,Florida,17,Training_24,Web Development Fundamentals,Emp_124,Christopher,22.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db025a7,Emp_63,Alexandra King,coffeyryan@example.org,Male,"['HTML', 'JavaScript', 'Microservices', 'Artificial Intelligence']",16-11-2022,Florida,17,Training_24,Web Development Fundamentals,Emp_124,Michael,22.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db025a8,Emp_63,Alexandra King,coffeyryan@example.org,Male,"['HTML', 'JavaScript', 'Microservices', 'Artificial Intelligence']",16-11-2022,Florida,17,Training_24,Web Development Fundamentals,Emp_124,William,22.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db025a9,Emp_63,Alexandra King,coffeyryan@example.org,Male,"['HTML', 'JavaScript', 'Microservices', 'Artificial Intelligence']",16-11-2022,Florida,17,Training_33,Frontend Development with React,Emp_163,,23.0,completed,100.0,32.0,14.0,failed,1.0
6613eb2f48f28aff2db025aa,Emp_63,Alexandra King,coffeyryan@example.org,Male,"['HTML', 'JavaScript', 'Microservices', 'Artificial Intelligence']",16-11-2022,Florida,17,Training_36,Database Management with MongoDB,Emp_68,Lori,25.0,in_progress,97.0,,,,2.0
6613eb2f48f28aff2db025ab,Emp_63,Alexandra King,coffeyryan@example.org,Male,"['HTML', 'JavaScript', 'Microservices', 'Artificial Intelligence']",16-11-2022,Florida,17,Training_38,Introduction to JavaScript,Emp_143,Jared,37.0,completed,100.0,5.0,88.0,passed,2.0
6613eb2f48f28aff2db025ac,Emp_63,Alexandra King,coffeyryan@example.org,Male,"['HTML', 'JavaScript', 'Microservices', 'Artificial Intelligence']",16-11-2022,Florida,17,Training_87,Cloud Computing Fundamentals,Emp_49,,26.0,pending,0.0,,,,5.0
6613eb2f48f28aff2db025ad,Emp_64,Bethany Lewis,hayden32@example.org,Female,"['Data Visualization', '.NET', 'Network Security', 'Statistical Analysis']",06-11-2021,Mississippi,13,Training_40,Cloud Computing Fundamentals,Emp_166,Brandon,11.0,completed,100.0,33.0,60.0,passed,
6613eb2f48f28aff2db025ae,Emp_64,Bethany Lewis,hayden32@example.org,Female,"['Data Visualization', '.NET', 'Network Security', 'Statistical Analysis']",06-11-2021,Mississippi,13,Training_43,Cybersecurity Essentials,Emp_4,,5.0,in_progress,25.0,,,,4.0
6613eb2f48f28aff2db025af,Emp_65,Kristin Cruz,robin05@example.org,Female,"['JavaScript', 'Ruby', 'Statistical Analysis', 'Information Security']",19-01-2023,Texas,12,Training_10,Web Development Fundamentals,Emp_131,Nathaniel,3.0,pending,0.0,,,,
6613eb2f48f28aff2db025b0,Emp_65,Kristin Cruz,robin05@example.org,Female,"['JavaScript', 'Ruby', 'Statistical Analysis', 'Information Security']",19-01-2023,Texas,12,Training_4,Cybersecurity Essentials,Emp_121,,31.0,in_progress,82.0,,,,3.0
6613eb2f48f28aff2db025b1,Emp_65,Kristin Cruz,robin05@example.org,Female,"['JavaScript', 'Ruby', 'Statistical Analysis', 'Information Security']",19-01-2023,Texas,12,Training_49,Cloud Computing Fundamentals,Emp_184,,17.0,completed,100.0,35.0,51.0,passed,4.0
6613eb2f48f28aff2db025b2,Emp_65,Kristin Cruz,robin05@example.org,Female,"['JavaScript', 'Ruby', 'Statistical Analysis', 'Information Security']",19-01-2023,Texas,12,Training_59,Introduction to Python Programming,Emp_29,,28.0,in_progress,6.0,,,,5.0
6613eb2f48f28aff2db025b3,Emp_65,Kristin Cruz,robin05@example.org,Female,"['JavaScript', 'Ruby', 'Statistical Analysis', 'Information Security']",19-01-2023,Texas,12,Training_80,Data Science Essentials,Emp_61,,29.0,in_progress,44.0,,,,5.0
6613eb2f48f28aff2db025b4,Emp_65,Kristin Cruz,robin05@example.org,Female,"['JavaScript', 'Ruby', 'Statistical Analysis', 'Information Security']",19-01-2023,Texas,12,Training_92,Cloud Computing Fundamentals,Emp_136,,34.0,pending,0.0,,,,4.0
6613eb2f48f28aff2db025b5,Emp_66,Debra Mcintyre,jonathon83@example.com,Female,"['Information Security', 'Django', 'PHP', 'Data Visualization']",18-02-2020,New Jersey,15,Training_16,Machine Learning Basics,Emp_71,,17.0,pending,0.0,,,,
6613eb2f48f28aff2db025b6,Emp_66,Debra Mcintyre,jonathon83@example.com,Female,"['Information Security', 'Django', 'PHP', 'Data Visualization']",18-02-2020,New Jersey,15,Training_17,Machine Learning Basics,Emp_199,,15.0,completed,100.0,57.0,73.0,passed,5.0
6613eb2f48f28aff2db025b7,Emp_66,Debra Mcintyre,jonathon83@example.com,Female,"['Information Security', 'Django', 'PHP', 'Data Visualization']",18-02-2020,New Jersey,15,Training_22,Machine Learning Basics,Emp_21,,33.0,completed,100.0,28.0,56.0,passed,4.0
6613eb2f48f28aff2db025b8,Emp_66,Debra Mcintyre,jonathon83@example.com,Female,"['Information Security', 'Django', 'PHP', 'Data Visualization']",18-02-2020,New Jersey,15,Training_67,Introduction to Python Programming,Emp_187,,19.0,in_progress,81.0,,,,4.0
6613eb2f48f28aff2db025b9,Emp_66,Debra Mcintyre,jonathon83@example.com,Female,"['Information Security', 'Django', 'PHP', 'Data Visualization']",18-02-2020,New Jersey,15,Training_7,Web Development Fundamentals,Emp_27,,8.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db025ba,Emp_66,Debra Mcintyre,jonathon83@example.com,Female,"['Information Security', 'Django', 'PHP', 'Data Visualization']",18-02-2020,New Jersey,15,Training_90,Introduction to Python Programming,Emp_6,,8.0,completed,100.0,36.0,37.0,failed,4.0
6613eb2f48f28aff2db025bb,Emp_66,Debra Mcintyre,jonathon83@example.com,Female,"['Information Security', 'Django', 'PHP', 'Data Visualization']",18-02-2020,New Jersey,15,Training_94,Machine Learning Basics,Emp_167,Shannon,32.0,completed,100.0,44.0,46.0,failed,2.0
6613eb2f48f28aff2db025bc,Emp_67,Lance Lopez,pberry@example.com,Female,"['.NET', 'Microservices', 'Ruby', 'Test-Driven Development']",09-04-2020,South Carolina,13,Training_13,Cybersecurity Essentials,Emp_131,Nathaniel,33.0,completed,100.0,16.0,100.0,passed,
6613eb2f48f28aff2db025bd,Emp_67,Lance Lopez,pberry@example.com,Female,"['.NET', 'Microservices', 'Ruby', 'Test-Driven Development']",09-04-2020,South Carolina,13,Training_28,Introduction to Python Programming,Emp_24,Jeffrey,24.0,in_progress,42.0,,,,4.0
6613eb2f48f28aff2db025be,Emp_67,Lance Lopez,pberry@example.com,Female,"['.NET', 'Microservices', 'Ruby', 'Test-Driven Development']",09-04-2020,South Carolina,13,Training_28,Introduction to Python Programming,Emp_24,Jeffrey,24.0,in_progress,64.0,,,,3.0
6613eb2f48f28aff2db025bf,Emp_67,Lance Lopez,pberry@example.com,Female,"['.NET', 'Microservices', 'Ruby', 'Test-Driven Development']",09-04-2020,South Carolina,13,Training_33,Frontend Development with React,Emp_163,,23.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db025c0,Emp_67,Lance Lopez,pberry@example.com,Female,"['.NET', 'Microservices', 'Ruby', 'Test-Driven Development']",09-04-2020,South Carolina,13,Training_36,Database Management with MongoDB,Emp_68,Lori,25.0,in_progress,98.0,,,,4.0
6613eb2f48f28aff2db025c1,Emp_67,Lance Lopez,pberry@example.com,Female,"['.NET', 'Microservices', 'Ruby', 'Test-Driven Development']",09-04-2020,South Carolina,13,Training_74,Cloud Computing Fundamentals,Emp_117,,14.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db025c2,Emp_67,Lance Lopez,pberry@example.com,Female,"['.NET', 'Microservices', 'Ruby', 'Test-Driven Development']",09-04-2020,South Carolina,13,Training_82,Introduction to JavaScript,Emp_112,,2.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db025c3,Emp_67,Lance Lopez,pberry@example.com,Female,"['.NET', 'Microservices', 'Ruby', 'Test-Driven Development']",09-04-2020,South Carolina,13,Training_98,Machine Learning Basics,Emp_58,,35.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db025c4,Emp_67,Lance Lopez,pberry@example.com,Female,"['.NET', 'Microservices', 'Ruby', 'Test-Driven Development']",09-04-2020,South Carolina,13,Training_99,Introduction to JavaScript,Emp_146,Cassidy,4.0,in_progress,57.0,,,,1.0
6613eb2f48f28aff2db025c5,Emp_68,Virginia Rodriguez,kristinahernandez@example.com,Female,"['RESTful API', 'Flask', 'MySQL', 'Continuous Deployment']",08-02-2023,Oklahoma,19,Training_18,Backend Development with Node.js,Emp_70,,30.0,completed,100.0,8.0,57.0,passed,
6613eb2f48f28aff2db025c6,Emp_68,Virginia Rodriguez,kristinahernandez@example.com,Female,"['RESTful API', 'Flask', 'MySQL', 'Continuous Deployment']",08-02-2023,Oklahoma,19,Training_56,Database Management with MongoDB,Emp_118,,15.0,in_progress,25.0,,,,3.0
6613eb2f48f28aff2db025c7,Emp_68,Virginia Rodriguez,kristinahernandez@example.com,Female,"['RESTful API', 'Flask', 'MySQL', 'Continuous Deployment']",08-02-2023,Oklahoma,19,Training_59,Introduction to Python Programming,Emp_29,,28.0,completed,100.0,34.0,74.0,passed,1.0
6613eb2f48f28aff2db025c8,Emp_68,Virginia Rodriguez,kristinahernandez@example.com,Female,"['RESTful API', 'Flask', 'MySQL', 'Continuous Deployment']",08-02-2023,Oklahoma,19,Training_73,Machine Learning Basics,Emp_126,,3.0,completed,100.0,12.0,19.0,failed,4.0
6613eb2f48f28aff2db025c9,Emp_68,Virginia Rodriguez,kristinahernandez@example.com,Female,"['RESTful API', 'Flask', 'MySQL', 'Continuous Deployment']",08-02-2023,Oklahoma,19,Training_8,Backend Development with Node.js,Emp_7,,29.0,completed,100.0,18.0,60.0,passed,2.0
6613eb2f48f28aff2db025ca,Emp_68,Virginia Rodriguez,kristinahernandez@example.com,Female,"['RESTful API', 'Flask', 'MySQL', 'Continuous Deployment']",08-02-2023,Oklahoma,19,Training_85,Web Development Fundamentals,Emp_36,,36.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db025cb,Emp_68,Virginia Rodriguez,kristinahernandez@example.com,Female,"['RESTful API', 'Flask', 'MySQL', 'Continuous Deployment']",08-02-2023,Oklahoma,19,Training_90,Introduction to Python Programming,Emp_6,,8.0,pending,0.0,,,,5.0
6613eb2f48f28aff2db025cc,Emp_68,Virginia Rodriguez,kristinahernandez@example.com,Female,"['RESTful API', 'Flask', 'MySQL', 'Continuous Deployment']",08-02-2023,Oklahoma,19,Training_96,Database Management with MongoDB,Emp_93,Ronald,23.0,in_progress,71.0,,,,5.0
6613eb2f48f28aff2db025cd,Emp_69,Amy Soto,millsjason@example.org,Female,"['PostgreSQL', 'Java', 'Flask', 'Azure']",05-02-2024,Louisiana,5,Training_16,Machine Learning Basics,Emp_71,,17.0,in_progress,67.0,,,,
6613eb2f48f28aff2db025ce,Emp_69,Amy Soto,millsjason@example.org,Female,"['PostgreSQL', 'Java', 'Flask', 'Azure']",05-02-2024,Louisiana,5,Training_2,Cybersecurity Essentials,Emp_129,,30.0,in_progress,12.0,,,,2.0
6613eb2f48f28aff2db025cf,Emp_69,Amy Soto,millsjason@example.org,Female,"['PostgreSQL', 'Java', 'Flask', 'Azure']",05-02-2024,Louisiana,5,Training_3,Introduction to JavaScript,Emp_111,Courtney,7.0,in_progress,89.0,,,,5.0
6613eb2f48f28aff2db025d0,Emp_69,Amy Soto,millsjason@example.org,Female,"['PostgreSQL', 'Java', 'Flask', 'Azure']",05-02-2024,Louisiana,5,Training_75,Cloud Computing Fundamentals,Emp_57,,31.0,pending,0.0,,,,4.0
6613eb2f48f28aff2db025d1,Emp_69,Amy Soto,millsjason@example.org,Female,"['PostgreSQL', 'Java', 'Flask', 'Azure']",05-02-2024,Louisiana,5,Training_96,Database Management with MongoDB,Emp_93,Ronald,23.0,in_progress,8.0,,,,4.0
6613eb2f48f28aff2db025d2,Emp_70,Derrick Taylor,hughesrichard@example.com,Male,"['Python', 'Information Security', 'Statistical Analysis', 'Flask']",12-05-2021,New Hampshire,7,Training_11,Data Science Essentials,Emp_173,,30.0,completed,100.0,14.0,50.0,passed,passed
6613eb2f48f28aff2db025d3,Emp_70,Derrick Taylor,hughesrichard@example.com,Male,"['Python', 'Information Security', 'Statistical Analysis', 'Flask']",12-05-2021,New Hampshire,7,Training_24,Web Development Fundamentals,Emp_124,Christopher,22.0,completed,100.0,27.0,54.0,passed,5.0
6613eb2f48f28aff2db025d4,Emp_70,Derrick Taylor,hughesrichard@example.com,Male,"['Python', 'Information Security', 'Statistical Analysis', 'Flask']",12-05-2021,New Hampshire,7,Training_24,Web Development Fundamentals,Emp_124,Michael,22.0,completed,100.0,27.0,54.0,passed,5.0
6613eb2f48f28aff2db025d5,Emp_70,Derrick Taylor,hughesrichard@example.com,Male,"['Python', 'Information Security', 'Statistical Analysis', 'Flask']",12-05-2021,New Hampshire,7,Training_24,Web Development Fundamentals,Emp_124,William,22.0,completed,100.0,27.0,54.0,passed,5.0
6613eb2f48f28aff2db025d6,Emp_70,Derrick Taylor,hughesrichard@example.com,Male,"['Python', 'Information Security', 'Statistical Analysis', 'Flask']",12-05-2021,New Hampshire,7,Training_3,Introduction to JavaScript,Emp_111,Courtney,7.0,in_progress,26.0,,,,3.0
6613eb2f48f28aff2db025d7,Emp_70,Derrick Taylor,hughesrichard@example.com,Male,"['Python', 'Information Security', 'Statistical Analysis', 'Flask']",12-05-2021,New Hampshire,7,Training_43,Cybersecurity Essentials,Emp_4,,5.0,completed,100.0,11.0,75.0,passed,5.0
6613eb2f48f28aff2db025d8,Emp_70,Derrick Taylor,hughesrichard@example.com,Male,"['Python', 'Information Security', 'Statistical Analysis', 'Flask']",12-05-2021,New Hampshire,7,Training_45,Introduction to JavaScript,Emp_48,,30.0,completed,100.0,40.0,54.0,passed,5.0
6613eb2f48f28aff2db025d9,Emp_70,Derrick Taylor,hughesrichard@example.com,Male,"['Python', 'Information Security', 'Statistical Analysis', 'Flask']",12-05-2021,New Hampshire,7,Training_61,Frontend Development with React,Emp_16,,36.0,completed,100.0,57.0,32.0,failed,1.0
6613eb2f48f28aff2db025da,Emp_70,Derrick Taylor,hughesrichard@example.com,Male,"['Python', 'Information Security', 'Statistical Analysis', 'Flask']",12-05-2021,New Hampshire,7,Training_63,Introduction to JavaScript,Emp_77,,2.0,in_progress,54.0,,,,3.0
6613eb2f48f28aff2db025db,Emp_71,Robert Warner,xchen@example.org,Female,"['Machine Learning', 'SQL', 'Behavior-Driven Development', 'Docker']",01-07-2022,Maine,1,Training_51,Introduction to Python Programming,Emp_138,Shannon,32.0,in_progress,100.0,,,,passed
6613eb2f48f28aff2db025dc,Emp_71,Robert Warner,xchen@example.org,Female,"['Machine Learning', 'SQL', 'Behavior-Driven Development', 'Docker']",01-07-2022,Maine,1,Training_70,Database Management with MongoDB,Emp_127,,18.0,completed,100.0,11.0,97.0,passed,4.0
6613eb2f48f28aff2db025dd,Emp_71,Robert Warner,xchen@example.org,Female,"['Machine Learning', 'SQL', 'Behavior-Driven Development', 'Docker']",01-07-2022,Maine,1,Training_71,Frontend Development with React,Emp_105,,22.0,completed,100.0,52.0,19.0,failed,5.0
6613eb2f48f28aff2db025de,Emp_71,Robert Warner,xchen@example.org,Female,"['Machine Learning', 'SQL', 'Behavior-Driven Development', 'Docker']",01-07-2022,Maine,1,Training_73,Machine Learning Basics,Emp_126,,3.0,pending,0.0,,,,2.0
