userId,firstName,middleName,lastName,email,phoneNumber,gender,doj,specializations,dob,city,state,experience,userType,subscribeNewsletter,passwords
Emp_230,Kayla,Molly,Barnes,jacobjohnston@example.net,4363909859,Male,2021-02-08,"['Test-Driven Development', 'Leadership', 'Continuous Deployment', 'Kotlin']",1919-01-16,Lake Carrie,Nebraska,14,Admin,True,@8qcYsaq
Emp_231,Francisco,Deanna,Conley,harrisonariana@example.com,+1-550-817-5703x64579,Male,2020-11-15,"['NoSQL', 'Django', 'Information Security', 'Responsive Design']",2023-08-14,Lake Allison,Alaska,12,User,False,&ca0BEo1
Emp_232,Stacey,Diane,Ball,michaeltaylor@example.net,+1-464-286-4562x6165,Female,2020-02-09,"['NoSQL', '.NET', 'Prototyping', 'Angular']",1920-03-04,New Nicholastown,Kentucky,5,Admin,False,6@8G%lcy
Emp_233,Chad,William,Fuller,erichill@example.net,600-950-1843x5149,Male,2020-10-08,"['Communication', 'React', 'Data Analysis', 'MySQL']",1945-01-08,West Brooketown,Michigan,18,Admin,True,*vSa1Ek3
Emp_234,Hannah,Gerald,Friedman,shelbylindsey@example.com,+1-245-647-5682,Male,2020-11-11,"['Kubernetes', 'Product Management', 'Data Science', 'Google Cloud Platform']",1929-02-16,East Sheilaside,Kansas,4,User,True,%59_AUc^
Emp_235,Sherry,John,Avila,chambersroger@example.org,+1-926-644-3940x8442,Female,2020-07-19,"['MongoDB', 'PHP', 'Python', 'Statistical Analysis']",1954-10-31,Byrdville,Indiana,10,User,False,#1#PBl(o
Emp_236,Norma,Jennifer,Ballard,shawrachel@example.org,+1-301-768-9608,Female,2021-10-22,"['Scrum', 'Accessibility', 'User Stories', 'Requirements Analysis']",1986-09-26,Jonesmouth,Mississippi,7,Admin,True,M^@k6Sv5
Emp_237,Michael,Leslie,Anderson,yschultz@example.com,001-775-808-0482x706,Female,2020-04-01,"['PostgreSQL', 'Flask', 'Problem Solving', 'Leadership']",1966-03-18,Lake Valerieside,California,8,Admin,False,@13Ga5yD
Emp_238,Belinda,Michelle,Lynch,marymartin@example.com,001-525-907-7248x939,Male,2022-01-08,"['Docker', 'Statistical Analysis', 'Problem Solving', 'RESTful API']",1928-07-26,Port Christopher,Texas,12,User,True,+rxW$9Cc
Emp_239,Anne,Beth,Garcia,jenny31@example.net,+1-354-207-2240x28098,Male,2020-06-08,"['Docker', 'UI/UX Design', 'Continuous Deployment', 'Scrum']",1996-05-20,Anthonyland,California,9,Admin,False,k@6OVh62
Emp_240,Steven,Desiree,Nelson,lopezterri@example.org,2805002520,Male,2020-01-02,"['Documentation', 'Statistical Analysis', 'Product Management', 'Problem Solving']",1908-07-11,East Carolinefort,Arizona,17,User,True,!q0PcCiG
Emp_241,Amanda,Cathy,Carpenter,prestonraven@example.net,472.350.9283,Male,2020-10-25,"['NoSQL', 'Containerization', 'Requirements Analysis', 'Responsive Design']",1968-01-27,Adambury,Iowa,7,Admin,True,)d6rGRQg
Emp_242,Denise,Joseph,Quinn,markrivas@example.com,886.283.8104x27840,Female,2023-04-27,"['Penetration Testing', 'JavaScript', 'Scrum', 'HTML']",1936-08-21,South Williambury,South Dakota,19,Admin,False,*w7C2TIh
Emp_243,Tammy,Amy,Porter,boothjessica@example.com,(716)542-3414x046,Female,2020-12-28,"['Documentation', 'Technical Writing', 'Network Security', 'Node.js']",1960-11-25,New Thomasport,South Dakota,3,User,False,(6Qup%x!
Emp_244,Carrie,Dominique,Carson,toddhayden@example.net,396-270-7225x75215,Female,2020-03-15,"['Data Science', 'Communication', 'DevOps', 'PostgreSQL']",1975-02-03,Gonzalezside,Wisconsin,1,User,True,8+7MXzEd
Emp_245,Jorge,Gabrielle,Mullins,murrayjessica@example.net,001-701-549-5453x8613,Female,2023-10-27,"['PostgreSQL', 'Angular', 'Django', 'Troubleshooting']",1926-06-17,Thomasfurt,Vermont,13,Admin,False,)Esu04Aw
Emp_246,Robert,Gregory,Gray,xallen@example.net,+1-262-847-0491,Female,2022-07-08,"['Data Visualization', 'Containerization', 'HTML', 'PHP']",1976-10-19,Codyberg,New York,6,User,False,M6&&1H+d
Emp_247,Steven,Mason,Bradshaw,sara87@example.net,668.780.7388x9798,Female,2023-11-19,"['MongoDB', 'Troubleshooting', 'Kubernetes', 'Cryptography']",1983-12-20,Washingtonborough,Hawaii,11,Admin,True,%3Qsk*Ar
Emp_248,Robert,Kylie,Pierce,vernon99@example.net,+1-445-422-1603x60328,Male,2023-09-08,"['Information Security', 'Test-Driven Development', 'Network Security', 'Accessibility']",2020-12-22,Lake Crystalmouth,Illinois,13,Admin,True,vH)&3PEc
Emp_249,James,Daniel,Perry,brittanyfuentes@example.org,5134923317,Female,2023-02-27,"['Technical Writing', 'Leadership', 'Java', 'MongoDB']",1974-04-19,Hallchester,Indiana,18,Admin,False,GAo+2rSl
Emp_250,Tina,Roger,Thomas,sgarcia@example.org,001-826-763-2191x992,Female,2022-10-30,"['User Research', 'PostgreSQL', 'Ruby', '.NET']",1944-12-07,Denisebury,Wyoming,11,Admin,False,*2mOYZst
Emp_251,Sandra,Anthony,Bryan,tony01@example.org,001-599-382-4049x19699,Female,2023-07-23,"['Python', 'Penetration Testing', 'Wireframing', 'C#']",1992-06-18,Port Kirk,Nevada,7,User,False,fM#4Mcw2
Emp_252,Kim,Rachel,George,morenoreginald@example.net,521-780-7082x437,Male,2020-01-17,"['Network Security', 'Cryptography', 'Objective-C', 'Accessibility']",1960-02-15,Aaronhaven,Utah,15,User,False,)$3Q*Nx0
Emp_253,Charles,Laura,Sweeney,djohnson@example.net,316.212.4703,Male,2022-07-31,"['DevOps', 'Accessibility', 'Flask', 'Test-Driven Development']",1936-02-12,Lake Kelsey,Vermont,12,Admin,True,4&8O8FIk
Emp_254,April,Jaclyn,Smith,rachel65@example.net,285.710.5662x4177,Male,2022-05-19,"['React', 'Information Security', 'C#', 'HTML']",1966-07-03,West Sharishire,Georgia,19,Admin,True,_BTk0SeQ
Emp_255,Carlos,Peggy,Fuller,whitejesse@example.net,(682)376-7528x67292,Male,2023-07-21,"['Agile Methodologies', 'Kubernetes', 'DevOps', 'Network Security']",2013-12-25,Smithview,Idaho,3,User,False,Q4%58N@g
Emp_256,Jennifer,Michael,Houston,boydthomas@example.com,(955)573-3830x1437,Female,2021-07-12,"['Test-Driven Development', 'Continuous Deployment', 'C#', 'MySQL']",1944-11-13,Port Nicole,Mississippi,11,Admin,True,j(Ap9Eb*
Emp_257,Raymond,Brian,Zuniga,martin20@example.com,546-333-0230,Male,2023-05-01,"['Statistical Analysis', 'Docker', 'Kotlin', 'Swift']",1965-08-02,Randymouth,Arkansas,9,User,False,@3syJPTb
Emp_258,Denise,Melissa,Werner,perrymelissa@example.com,(623)421-8002,Female,2021-08-02,"['Data Analysis', 'Business Analysis', 'Troubleshooting', 'Azure']",1909-02-13,Longburgh,Alaska,6,Admin,True,wX)Z2Xnp
Emp_259,Paul,Amanda,Price,uhughes@example.org,6882396378,Male,2022-08-18,"['React', 'Information Security', 'Technical Writing', 'Java']",1983-01-24,Amandashire,Virginia,9,Admin,True,+0i9KEu!
Emp_260,Robert,Cody,Rogers,ortizrebecca@example.org,788.298.2329x6012,Male,2023-05-07,"['Behavior-Driven Development', 'CI/CD', 'Agile Methodologies', 'Python']",1921-06-18,West Keithberg,Alabama,20,User,False,w_$+1U4w
Emp_261,Joanna,Corey,Garrett,pfischer@example.net,(467)952-5731x5508,Male,2023-11-01,"['Business Analysis', 'Penetration Testing', 'Kotlin', 'Wireframing']",1917-05-17,Gibsonville,Vermont,12,Admin,True,(oW#16Dd
Emp_262,Daniel,Julie,Brown,douglasgonzalez@example.net,325.835.9433,Female,2021-09-23,"['Interaction Design', 'Leadership', 'UI/UX Design', 'Scrum']",2004-08-31,Davisstad,South Dakota,14,Admin,True,ItW@9IJz
Emp_263,Edward,Barbara,Mcintyre,huangstacy@example.org,602.297.6876x1183,Male,2021-09-23,"['GraphQL', 'Ruby', 'Responsive Design', 'PostgreSQL']",1938-06-08,Jenkinsville,Rhode Island,20,Admin,False,$1Zrsm5b
Emp_264,Kelly,Michael,Clark,wyattthomas@example.net,525.953.7334x25366,Female,2023-05-04,"['MySQL', 'AWS', 'Objective-C', 'Data Visualization']",1922-08-14,West Toddton,Nebraska,4,Admin,False,h_4ILBme
Emp_265,Leslie,Brian,Williams,nicholas36@example.org,6639754523,Male,2022-02-07,"['Communication', '.NET', 'Continuous Integration', 'DevOps']",1991-06-25,Wilsonberg,Pennsylvania,20,Admin,False,+y2UOOug
Emp_266,Derrick,Mia,Hudson,robertthompson@example.net,(935)884-4453,Female,2023-05-30,"['CI/CD', 'Angular', 'Statistical Analysis', 'React']",1947-04-17,Austinport,Rhode Island,1,User,True,((%1Ih9L
Emp_267,Tina,Chad,Watson,jamesjones@example.org,801-732-2439x307,Male,2021-07-31,"['Machine Learning', 'MongoDB', 'DevOps', 'Continuous Integration']",1997-08-08,Jeremychester,Montana,19,Admin,False,&Ej*k5Ts
Emp_268,Todd,Rachel,Parker,smithreginald@example.net,6185669236,Male,2020-02-18,"['Prototyping', 'React', 'Java', 'Git']",1912-09-03,Perryshire,Colorado,12,User,True,P#62ioHj
Emp_269,Ryan,Virginia,Green,terrelljesse@example.net,+1-231-291-7052x2421,Female,2021-07-21,"['Information Security', 'Communication', 'Requirements Analysis', 'Problem Solving']",1925-03-18,Charlotteborough,Maryland,8,Admin,False,&f@D3jNr
Emp_270,Craig,Kimberly,Briggs,ynewman@example.net,(240)977-8733x911,Male,2020-03-17,"['PHP', 'Ruby', 'UI/UX Design', 'JavaScript']",2017-08-31,East Sherry,Maryland,9,Admin,True,Rb$6Rbgq
Emp_271,Martha,Michelle,Lawrence,derek49@example.com,4444326344,Female,2021-05-27,"['Objective-C', 'Communication', 'Interaction Design', 'Django']",1922-06-23,East Deniseton,Vermont,9,Admin,False,@8Shw!oh
Emp_272,Douglas,Kathleen,Taylor,petersmith@example.org,962.616.5669,Male,2022-02-08,"['Cybersecurity', 'C#', 'MySQL', 'CI/CD']",1963-03-17,Lake Anthonyside,New York,9,Admin,True,$56sLb)^
Emp_273,Debra,Peter,Edwards,denise36@example.org,(841)772-9831x2453,Female,2021-05-19,"['Swift', 'Problem Solving', 'NoSQL', 'HTML']",1948-12-16,West Jessicaborough,Illinois,4,User,False,&Kk5IDud
Emp_274,Timothy,Kelly,Obrien,kendra20@example.org,+1-464-220-2174x86292,Female,2020-06-04,"['Data Science', 'User Stories', 'Data Visualization', 'Product Management']",1933-10-26,East Ricky,Massachusetts,9,Admin,False,+g40Ty(_
Emp_275,Jasmine,Jessica,Williamson,watkins@example.org,001-635-499-2807x1703,Male,2022-01-09,"['Java', 'Cybersecurity', 'Continuous Integration', 'Kotlin']",1980-08-14,Port Sandra,Kansas,8,User,False,T!8+xiHt
Emp_276,Craig,Gregory,Green,sheryl26@example.org,419-811-2592x30684,Female,2022-02-19,"['Angular', 'Containerization', 'Objective-C', 'Collaboration']",2012-01-16,South Ashleyfurt,Louisiana,15,User,False,r#Z4ClgI
Emp_277,Elizabeth,Joseph,James,raymondstark@example.org,(427)970-6782x1837,Female,2023-09-30,"['Swift', 'Data Science', 'DevOps', 'Continuous Deployment']",1958-06-09,Port Leahview,Connecticut,17,User,True,)x+&4MOh
Emp_278,Gregory,Alec,Perez,chandlerjulie@example.net,+1-958-604-8121,Female,2021-06-06,"['HTML', 'Network Security', 'Kubernetes', 'MongoDB']",2024-01-24,East Benjaminville,Alabama,11,User,True,%R_N8(Xs
Emp_279,Jerry,Amy,Washington,sarahmartin@example.org,(327)659-5698x373,Female,2022-12-05,"['JavaScript', 'Docker', 'User Stories', 'Cryptography']",2006-01-21,New Reginaldville,Maine,9,User,True,9%zy5Yuv
Emp_280,Amy,Debbie,Gross,danielmartinez@example.com,697.462.3926x71381,Female,2022-09-22,"['Artificial Intelligence', 'Data Science', 'User Research', 'Java']",1918-06-19,New Aaronmouth,Illinois,7,User,True,!7nm$jCi
Emp_281,Dylan,Daniel,Clay,sarah30@example.org,3478384052,Male,2022-12-19,"['Prototyping', 'UI/UX Design', 'Communication', 'Flask']",1971-10-09,West Brian,Montana,15,Admin,False,)W8_ONwX
Emp_282,Jennifer,Allison,Heath,chad00@example.net,001-377-723-9612,Female,2021-02-13,"['Requirements Analysis', 'Problem Solving', 'Vue.js', 'C#']",1947-10-31,South Eugene,New Hampshire,15,User,True,!3z_BaV9
Emp_283,Daniel,David,Peters,leekaren@example.com,001-903-273-9717x028,Male,2021-05-17,"['CI/CD', 'CSS', 'Prototyping', '.NET']",2024-03-09,East Evan,Hawaii,15,User,False,E!8!D1f6
Emp_284,Renee,Michael,Young,jon51@example.org,001-490-507-3984,Female,2021-07-31,"['Google Cloud Platform', 'Accessibility', 'Machine Learning', 'Ruby']",1943-06-26,Lake Joshuastad,Michigan,7,Admin,False,z*15SzGw
Emp_285,Christina,Nina,Ortiz,iturner@example.com,(452)381-7921,Male,2021-08-06,"['Azure', 'Communication', 'RESTful API', 'React']",2012-11-09,Phillipsshire,Kentucky,3,Admin,True,)X2cC3Oi
Emp_286,Debra,Jay,White,robbinsbenjamin@example.net,240.690.6941x24786,Male,2023-07-06,"['HTML', 'AWS', 'Test-Driven Development', 'MongoDB']",1911-04-10,Schmidtview,Pennsylvania,7,Admin,True,&5CgeLVm
Emp_287,Benjamin,Alan,Odonnell,danielleayers@example.net,(292)470-2788x108,Female,2022-06-18,"['PHP', 'Troubleshooting', 'GraphQL', 'Behavior-Driven Development']",2023-11-02,New Donald,New Jersey,13,Admin,False,+*s6W3qj
Emp_288,Julia,Christopher,Strickland,ckelley@example.com,+1-488-270-6554x5041,Female,2022-10-18,"['Cryptography', 'PHP', 'DevOps', 'Continuous Integration']",1950-11-30,West Laura,Maryland,16,Admin,False,Ps^676Jd
Emp_289,Benjamin,Johnny,Hayes,rogerstimothy@example.com,827-547-1238x7925,Male,2022-03-13,"['Documentation', 'Product Management', 'GraphQL', 'Problem Solving']",1940-03-27,South Tim,Alaska,1,User,False,X#a9Xyz6
Emp_290,Heather,Jeffrey,Bailey,jamesfoster@example.com,659-853-0600x2449,Female,2020-09-12,"['Behavior-Driven Development', 'Swift', 'Data Analysis', 'Accessibility']",1943-11-11,Salazarfort,Wyoming,19,Admin,False,!5dFj0$M
Emp_291,Julian,Holly,Thomas,ricardosmith@example.com,641.213.5134x07495,Male,2021-10-07,"['Django', 'Swift', 'DevOps', 'Machine Learning']",1968-01-01,Lake Jenniferfurt,Oregon,17,User,False,G^2T0Lq(
Emp_292,James,Donald,Wilcox,stephanie07@example.net,656.512.3545,Male,2022-06-09,"['Agile Methodologies', 'Agile Product Management', 'Communication', 'Documentation']",2005-09-14,Colonchester,New Mexico,15,User,True,2Ni_j6Kj
Emp_293,Malik,Kevin,Smith,masonaustin@example.com,518.969.8538,Female,2021-08-31,"['Technical Writing', 'Collaboration', 'PostgreSQL', 'Azure']",1922-03-02,Lake Natalie,Maine,10,Admin,True,)1V_qx3!
Emp_294,Sarah,Whitney,Wilcox,amann@example.com,402.369.3744,Female,2020-01-24,"['Statistical Analysis', 'Azure', 'Interaction Design', 'C#']",1979-11-05,West Angelachester,Rhode Island,19,User,True,J!7X6r)l
Emp_295,Lauren,Michael,Medina,nzavala@example.net,753.359.5941x327,Female,2020-10-20,"['Communication', 'Product Management', 'User Stories', 'Containerization']",1966-06-05,South Samanthafurt,Minnesota,7,User,True,#NI7WdoY
Emp_296,Kimberly,Veronica,Dudley,lisa90@example.net,+1-656-227-3874x175,Male,2022-07-17,"['NoSQL', 'JavaScript', 'Cybersecurity', 'Objective-C']",1914-05-23,Port Emilyfurt,Louisiana,4,Admin,False,)*jD8ZpW
Emp_297,Sarah,Rebecca,Wells,mmiller@example.org,(429)991-7718,Female,2023-08-07,"['SQL', 'Ruby', 'React', 'Containerization']",1982-12-13,Port Thomas,Iowa,7,Admin,False,#5Y1On&J
Emp_298,Michael,Christopher,Hartman,james55@example.com,(711)454-0500,Female,2023-09-30,"['Information Security', 'Troubleshooting', 'Artificial Intelligence', 'Google Cloud Platform']",1926-09-08,New Theresa,Tennessee,19,User,False,L1@c4xAb
Emp_299,John,Gregory,Finley,vdowns@example.com,519.246.4542,Female,2024-01-12,"['Behavior-Driven Development', 'CSS', 'Machine Learning', '.NET']",1911-07-01,Christopherfurt,Oklahoma,1,Admin,True,+*0Zogp3
Emp_300,Denise,Joshua,Kline,richard82@example.com,438-544-9627,Female,2022-06-25,"['Leadership', 'Technical Writing', 'JavaScript', 'Azure']",2008-04-01,East Rachelhaven,Arizona,20,Admin,False,!3Ml$jIP
Emp_301,Susan,Edward,Harvey,burnssharon@example.org,001-389-600-2273,Female,2024-03-11,"['Troubleshooting', 'Test-Driven Development', 'CSS', 'Node.js']",1983-10-19,Nguyentown,North Carolina,18,Admin,False,@2IhWVmg
Emp_302,Luis,Robin,Stafford,murraymarisa@example.org,245.619.4017,Female,2023-09-08,"['Business Analysis', 'Wireframing', 'Leadership', 'Statistical Analysis']",1944-02-03,Cartermouth,Arizona,19,User,True,@@9ROHtz
Emp_303,Brian,Jesus,Ferguson,cervantesandrew@example.com,001-519-944-1879x2980,Male,2022-04-17,"['Cryptography', 'Vue.js', 'Support', 'Documentation']",1955-04-13,Dianaport,Maryland,8,Admin,True,%D80vYjz
Emp_304,Jose,William,Brown,aprilirwin@example.net,(969)531-2855x01454,Female,2023-05-22,"['PHP', 'Technical Writing', 'Requirements Analysis', 'Problem Solving']",1912-07-03,Johnbury,West Virginia,15,User,False,qzr#2AWp
Emp_305,Daniel,Corey,Wilson,merrittbrett@example.net,+1-417-262-1507x14466,Female,2020-05-17,"['CI/CD', 'Cybersecurity', 'Behavior-Driven Development', 'Git']",1966-10-24,Chelseyland,Kentucky,18,Admin,True,%5!47YMs
Emp_306,Jeffrey,Jerome,Young,vegajames@example.net,928.864.1311x0657,Male,2022-05-22,"['SQL', 'RESTful API', 'Data Visualization', 'User Stories']",2006-05-31,North Brooke,Massachusetts,13,Admin,True,7^j68oIt
Emp_307,Jared,Mitchell,Cross,darlene00@example.org,+1-258-940-0510,Male,2024-03-30,"['Troubleshooting', 'PostgreSQL', 'HTML', 'Data Visualization']",1912-10-12,West Sara,Vermont,8,Admin,True,T0+q5Hac
Emp_308,David,Billy,Lopez,megan14@example.net,282.362.7218x64674,Male,2020-09-22,"['.NET', 'Statistical Analysis', 'Data Science', 'Support']",1956-06-11,South Lukefort,Ohio,16,User,True,CZ*7CJ$g
Emp_309,Dwayne,David,Coleman,johnsonjoshua@example.net,+1-200-624-2115x5972,Female,2022-11-02,"['Azure', 'JavaScript', 'Information Security', 'Continuous Deployment']",1942-06-08,Wilsonland,Rhode Island,3,Admin,False,a^7IO_Ym
Emp_310,Linda,Stephanie,Bradley,laura01@example.org,343.740.7109x443,Female,2021-06-03,"['Kotlin', 'Support', 'NoSQL', 'User Stories']",1958-02-23,Abigailfurt,Nevada,9,Admin,True,M@2mcnUg
Emp_311,Rebecca,Brandon,Davis,karmstrong@example.com,978.894.6774x0106,Male,2023-01-18,"['Data Visualization', 'Kubernetes', 'Interaction Design', 'Agile Product Management']",2009-07-24,Diamondberg,Michigan,14,Admin,False,H(0Sf)pt
Emp_312,Sarah,Paul,Franklin,jasmineking@example.com,220.429.3597,Male,2022-11-09,"['Flask', 'Test-Driven Development', 'NoSQL', 'Accessibility']",2011-10-30,Lewisberg,Florida,18,Admin,False,_j@$3NtW
Emp_313,Brandy,Andre,Brown,hreese@example.org,456.861.2031x521,Female,2020-10-31,"['Node.js', 'React', 'Kubernetes', 'Behavior-Driven Development']",1979-03-15,South Brian,Wisconsin,20,Admin,False,%B2V5ASe
Emp_314,Michael,Amy,Aguilar,dustinromero@example.org,(898)349-1540x92213,Female,2021-12-12,"['PHP', 'Technical Writing', 'Node.js', 'Troubleshooting']",1920-08-14,Lawsonport,Missouri,17,User,False,&_3Vxnhs
Emp_315,Robert,Raymond,Gibbs,tdavis@example.net,898-768-2407x4221,Male,2020-09-14,"['C#', 'Continuous Integration', 'RESTful API', 'User Research']",2002-11-28,Davidland,Missouri,4,User,True,@0_xEbDr
Emp_316,Jennifer,Charles,Thomas,cohenmary@example.org,794-613-9457x49854,Female,2022-04-03,"['DevOps', 'UI/UX Design', 'SQL', 'Data Science']",1970-04-22,Lake Sarahborough,Massachusetts,4,User,False,!t^5DZOx
Emp_317,Robert,Alan,Gonzalez,mark81@example.com,474.410.5123x607,Male,2023-01-16,"['Azure', 'Technical Writing', 'DevOps', 'Prototyping']",1980-09-01,Lake Veronicaport,Nebraska,4,User,False,p#35MFDv
Emp_318,Stephen,Madison,Kelley,hjames@example.org,+1-475-315-3260x4618,Female,2022-06-04,"['SQL', 'Data Analysis', 'Microservices', 'Agile Product Management']",1931-06-25,East Theresaton,Utah,6,Admin,False,@T8JiPpO
Emp_319,William,Heather,Dickerson,scottmartin@example.org,(410)265-6149x47119,Female,2020-12-05,"['Data Science', 'Penetration Testing', 'Continuous Deployment', 'Troubleshooting']",2010-06-23,Port Charles,California,10,Admin,True,_FS8EemG
Emp_320,Lisa,Kevin,Wilson,bridgesamanda@example.com,377.271.1534x720,Male,2023-05-05,"['Test-Driven Development', 'DevOps', 'PostgreSQL', 'Problem Solving']",1927-11-29,New Eric,Connecticut,4,Admin,True,&&0R1AgY
Emp_321,Kara,Claudia,Hall,sandra99@example.com,746.362.5483x94755,Female,2024-02-06,"['Network Security', 'SQL', 'Vue.js', 'Microservices']",2009-03-18,Garnerberg,Arkansas,18,User,False,D4^m2Q2m
Emp_322,Mario,Melissa,Hill,grayshane@example.net,001-613-691-8916x1444,Female,2022-07-03,"['Documentation', 'Git', 'PHP', 'Kotlin']",1983-10-23,Coleberg,Washington,2,User,True,U*#0SPjg
Emp_323,Douglas,Debra,Price,rodriguezkyle@example.net,2906652383,Male,2021-12-27,"['RESTful API', 'Java', 'Product Management', 'SQL']",1955-02-14,East Joshua,Iowa,17,Admin,False,$z5HXXhq
Emp_324,Katherine,Alexandria,Walsh,williamsrichard@example.com,8076464059,Female,2023-11-07,"['Kotlin', 'CI/CD', 'Angular', 'CSS']",1969-10-30,Davidport,Indiana,12,User,True,W^7L^k%Z
Emp_325,Christopher,Clinton,Bailey,jillian70@example.com,001-741-231-3587x08561,Female,2020-08-24,"['Machine Learning', 'C#', 'CSS', 'Wireframing']",2005-08-05,Port Josephhaven,Indiana,18,Admin,True,+54CZlxO
Emp_326,Tamara,Brian,Morris,kenneth04@example.org,600.516.6601x96998,Male,2023-11-09,"['Leadership', 'Wireframing', 'Agile Methodologies', 'Docker']",1981-01-02,Robertsport,Michigan,8,User,False,(z62qE&a
Emp_327,Nancy,Nicholas,Owens,ccarter@example.net,7486543122,Female,2023-09-10,"['Git', 'User Research', 'GraphQL', 'Problem Solving']",1963-11-19,New Jesse,Oklahoma,15,Admin,False,%0hv4Sny
Emp_328,Patrick,Todd,Pittman,ndelacruz@example.net,+1-976-774-8170x145,Female,2021-08-28,"['Wireframing', 'Agile Product Management', 'Artificial Intelligence', 'Responsive Design']",1914-03-16,Lisafurt,Tennessee,1,User,True,(25Nsjjl
Emp_329,Rodney,Colleen,Chan,elizabethmaxwell@example.com,2024665697,Female,2024-01-09,"['C#', 'Statistical Analysis', 'Agile Product Management', 'Kotlin']",1917-09-08,New Sheri,Alaska,17,User,True,_%R4CUj2
Emp_330,Michael,Felicia,Roy,lynchamber@example.com,727-423-7893x287,Male,2022-12-23,"['Artificial Intelligence', 'Prototyping', 'Python', 'Data Analysis']",1975-07-29,New Davidview,Pennsylvania,20,User,False,+sCY9tVh
Emp_331,April,Mark,Leonard,jonathanlewis@example.com,(644)844-8174x0914,Male,2022-01-24,"['Java', 'Business Analysis', 'Angular', 'Agile Methodologies']",1929-11-15,Carolineport,Ohio,8,Admin,True,@64F5ZVv
Emp_332,Holly,Shannon,Martinez,phillipscourtney@example.org,001-610-329-1541,Female,2023-03-04,"['Data Science', 'Wireframing', 'Containerization', 'Azure']",1930-11-27,Lake Kathleen,Montana,5,User,True,)2wRugJn
Emp_333,Jason,Denise,Malone,manningjose@example.org,558-239-5731,Male,2022-11-04,"['Angular', 'Data Science', 'AWS', 'Agile Methodologies']",1980-10-02,Kurthaven,New Jersey,3,Admin,False,9^D#0HBy
Emp_334,John,Brooke,Li,johnpeterson@example.net,3685013310,Female,2023-07-16,"['Troubleshooting', 'MySQL', '.NET', 'Responsive Design']",1938-05-18,New Brianview,Iowa,4,User,True,^o9x@LBh
Emp_335,Brandon,Teresa,Mccoy,walkerjean@example.org,(579)280-3563,Female,2023-02-05,"['PostgreSQL', 'DevOps', 'JavaScript', 'Python']",1977-09-08,Walkerbury,Kansas,12,User,True,i)Y4WiSo
Emp_336,Joseph,Molly,Stevens,lynn80@example.com,001-498-365-7379x709,Male,2023-12-01,"['Objective-C', 'Cryptography', 'Java', 'RESTful API']",1967-04-16,Ericchester,North Carolina,1,Admin,True,!m*40oMg
Emp_337,Kevin,Patricia,Dickerson,aperez@example.net,(262)641-9822x2084,Female,2021-01-24,"['GraphQL', 'Java', 'Interaction Design', 'Network Security']",1949-11-04,Mayville,South Dakota,11,User,False,8+6DPxWK
Emp_338,Tracy,Kayla,Franklin,vdavis@example.org,(217)766-4498x21881,Female,2023-06-17,"['Test-Driven Development', 'Ruby', 'Data Science', 'Statistical Analysis']",1919-10-11,Davidmouth,Minnesota,19,User,False,$!q5MLjn
Emp_339,Travis,Robert,Mcmillan,macdonaldanthony@example.org,788.292.9455,Female,2020-01-25,"['Collaboration', 'Data Science', 'User Research', 'GraphQL']",1991-08-13,New Thomastown,Virginia,14,User,False,U^v!5YaG
Emp_340,Patrick,Eric,White,michael68@example.com,(835)791-2677x8145,Male,2022-02-17,"['.NET', 'Azure', 'Troubleshooting', 'Interaction Design']",2008-09-12,Haynesport,Oklahoma,13,Admin,True,^64A*IdY
Emp_341,Renee,Michael,Meadows,griffinlauren@example.com,348-784-6576x54846,Male,2023-11-13,"['Leadership', 'Ruby', 'Java', 'User Research']",1920-11-22,East Nicoleton,Wyoming,7,User,True,zE#4kKLg
Emp_342,Jason,Amber,Alvarado,oadkins@example.org,+1-606-800-0336x926,Female,2023-06-02,"['Agile Product Management', 'Support', 'Kubernetes', 'UI/UX Design']",1931-02-01,East Bill,Washington,16,User,False,#R*7NlWh
Emp_343,Clifford,Eduardo,Fisher,lsawyer@example.com,(635)490-8060,Female,2021-11-10,"['.NET', 'Communication', 'CI/CD', 'Wireframing']",1956-01-17,Reyesfurt,Arkansas,18,User,True,^L9nZBh!
Emp_344,Andrew,Katelyn,Hill,nicole83@example.org,+1-740-299-7952x321,Male,2020-11-26,"['Test-Driven Development', 'Git', 'Support', 'Swift']",1977-10-06,East Alexisberg,North Carolina,11,User,True,+L1gHTNw
Emp_345,Kristin,Monica,Miller,pgomez@example.org,804-855-1078x48806,Female,2022-11-29,"['NoSQL', 'Ruby', 'PostgreSQL', 'Objective-C']",1915-05-26,Rhondaton,Nebraska,7,User,True,&8SjYFw#
Emp_346,Kelsey,Catherine,Arnold,dean73@example.com,001-879-599-8419,Male,2021-02-18,"['Objective-C', 'Kubernetes', 'Data Science', 'Git']",1911-06-06,Port Rachel,Maine,4,User,False,%540TkBp
Emp_347,Michael,James,Lawson,rowlandheather@example.net,+1-982-658-8117x11687,Female,2020-11-09,"['Vue.js', 'Microservices', 'Test-Driven Development', 'Python']",1931-02-12,East Susan,Utah,5,Admin,False,(WTqP7Lz
Emp_348,David,Devin,Smith,hillsharon@example.net,+1-302-762-9665x098,Male,2020-02-11,"['Test-Driven Development', 'Collaboration', 'Objective-C', 'React']",2000-11-14,Port Michael,Georgia,15,User,True,r%4@8Kh)
